Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted
2002,7,27,6,1721.0,1723,1821.0,1814,NW,525,N621NW,120.0,111,95.0,7.0,-2.0,DTW,MCI,629,5,20,0,0
2002,8,30,5,1219.0,1209,1447.0,1429,NW,465,N750NW,148.0,140,105.0,18.0,10.0,JAX,DTW,814,9,34,0,0
2002,7,10,3,1844.0,1840,28.0,29,AA,1402,N628AA,224.0,229,206.0,-1.0,4.0,LAX,ORD,1745,5,13,0,0
2002,12,16,1,1253.0,1255,1559.0,1609,DL,652,N916DN,126.0,134,99.0,-10.0,-2.0,DFW,CVG,812,6,21,0,0
2002,2,27,3,1305.0,1306,1530.0,1510,AA,697,N2AMA1,145.0,124,113.0,20.0,-1.0,BHM,DFW,597,10,22,0,0
2002,2,4,1,636.0,645,941.0,1002,AA,1128,N412A1,125.0,137,106.0,-21.0,-9.0,DFW,TPA,929,3,16,0,0
2002,4,26,5,1715.0,1718,1805.0,1807,MQ,4262,N819MQ,50.0,49,24.0,-2.0,-3.0,MSN,ORD,109,16,10,0,0
2002,4,6,6,2058.0,2100,2129.0,2130,US,373,N516AU,91.0,90,70.0,-1.0,-2.0,PIT,BNA,462,8,13,0,0
2002,8,30,5,2105.0,2105,2217.0,2215,WN,1414,N379,72.0,70,59.0,2.0,0.0,LAS,TUS,365,2,11,0,0
2002,9,26,4,1824.0,1825,1903.0,1915,UA,1483,N361UA,99.0,110,89.0,-12.0,-1.0,DSM,DEN,589,4,6,0,0
2002,9,8,7,733.0,738,957.0,959,AA,2894,N4YLAA,84.0,81,63.0,-2.0,-5.0,STL,CMH,410,5,16,0,0
2002,7,6,6,1345.0,1343,1425.0,1428,MQ,4197,N819MQ,40.0,45,25.0,-3.0,2.0,MSN,ORD,109,7,8,0,0
2002,6,10,1,945.0,930,1030.0,1000,WN,1547,N611,105.0,90,89.0,30.0,15.0,ABQ,LAS,487,5,11,0,0
2002,4,19,5,1420.0,1420,1538.0,1555,WN,1779,N724,78.0,95,70.0,-17.0,0.0,PHX,BUR,369,2,6,0,0
2002,12,6,5,1946.0,1950,2111.0,2120,UA,1085,N354UA,85.0,90,66.0,-9.0,-4.0,ORD,OMA,416,4,15,0,0
2002,6,29,6,1713.0,1705,1847.0,1850,DL,209,N909DE,94.0,105,74.0,-3.0,8.0,DCA,ATL,547,8,12,0,0
2002,1,12,6,1154.0,1157,1252.0,1232,MQ,4150,-N629M,118.0,95,102.0,20.0,-3.0,TYS,ORD,475,5,11,0,0
2002,10,20,7,1415.0,1415,1550.0,1600,AA,2992,N4XDAA,95.0,105,80.0,-10.0,0.0,DFW,STL,551,4,11,0,0
2002,8,5,1,2108.0,2102,2243.0,2244,NW,677,N820EA,155.0,162,141.0,-1.0,6.0,MSP,SLC,991,4,10,0,0
2002,4,11,4,1211.0,1215,1755.0,1750,NW,194,N553NW,224.0,215,198.0,5.0,-4.0,SAN,MSP,1532,7,19,0,0
2002,3,1,5,657.0,645,804.0,750,WN,777,N719,67.0,65,58.0,14.0,12.0,BUF,BWI,281,2,7,0,0
2002,6,24,1,1554.0,1540,1825.0,1800,DL,1992,N176DN,151.0,140,103.0,25.0,14.0,ATL,JFK,760,25,23,0,0
2002,12,25,3,1045.0,1045,1405.0,1405,WN,182,N679,140.0,140,122.0,0.0,0.0,SLC,MCI,919,2,16,0,0
2002,9,7,6,1355.0,1403,1852.0,1904,AA,2998,N4XWAA,177.0,181,155.0,-12.0,-8.0,PHX,STL,1262,6,16,0,0
2002,5,15,3,1340.0,1340,1520.0,1529,US,458,N441US,160.0,169,137.0,-9.0,0.0,CLT,DFW,936,5,18,0,0
2002,4,15,1,743.0,743,917.0,905,HP,652,N660AW,94.0,82,61.0,12.0,0.0,PHX,SNA,338,7,26,0,0
2002,7,24,3,2057.0,2055,2327.0,2329,US,977,N421US,150.0,154,128.0,-2.0,2.0,PIT,RSW,966,3,19,0,0
2002,5,17,5,1147.0,1144,1401.0,1411,AA,1432,N586AA,134.0,147,114.0,-10.0,3.0,MSY,ORD,837,6,14,0,0
2002,1,12,6,1410.0,1405,1608.0,1601,DL,1169,N6704é,58.0,56,38.0,7.0,5.0,BHM,ATL,134,9,11,0,0
2002,3,13,3,614.0,620,857.0,845,US,1151,N534AU,103.0,85,87.0,12.0,-6.0,PNS,CLT,488,3,13,0,0
2002,11,12,2,1505.0,1450,1811.0,1755,DL,1016,N987DL,126.0,125,91.0,16.0,15.0,IAH,ATL,689,7,28,0,0
2002,11,15,5,2043.0,2005,2223.0,2210,HP,48,N915AW,280.0,305,258.0,13.0,38.0,DCA,LAS,2089,9,13,0,0
2002,5,11,6,1350.0,1350,1840.0,1905,WN,159,N756,170.0,195,160.0,-25.0,0.0,LAX,MCI,1363,5,5,0,0
2002,3,13,3,1155.0,1155,1429.0,1435,WN,986,N637,94.0,100,85.0,-6.0,0.0,BNA,MCO,616,1,8,0,0
2002,7,19,5,1013.0,1015,1648.0,1637,DL,1930,N3751B,275.0,262,239.0,11.0,-2.0,SLC,PHL,1926,12,24,0,0
2002,12,1,7,1642.0,1640,1833.0,1820,MQ,4618,N704MQ,111.0,100,86.0,13.0,2.0,BDL,RDU,532,10,15,0,0
2002,12,5,4,1541.0,1544,1900.0,1922,HP,594,N307AW,139.0,158,124.0,-22.0,-3.0,PHX,MCI,1044,4,11,0,0
2002,5,26,7,1455.0,1455,2038.0,2055,WN,1957,N421,223.0,240,211.0,-17.0,0.0,SLC,BWI,1864,2,10,0,0
2002,10,17,4,1257.0,1257,1406.0,1412,MQ,3461,N380MQ,69.0,75,55.0,-6.0,0.0,DFW,FSM,228,4,10,0,0
2002,1,31,4,1152.0,1200,1955.0,2009,US,82,N618Aä,303.0,309,280.0,-14.0,-8.0,SFO,PHL,2521,7,16,0,0
2002,5,14,2,832.0,840,1110.0,1103,AA,2755,N4XDAA,278.0,263,242.0,7.0,-8.0,STL,SJC,1716,8,28,0,0
2002,7,31,3,1157.0,1200,1302.0,1319,UA,1476,N361UA,65.0,79,49.0,-17.0,-3.0,MSP,ORD,334,3,13,0,0
2002,7,7,7,1516.0,1502,1855.0,1900,AA,610,N063AA,219.0,238,200.0,-5.0,14.0,SJU,JFK,1597,10,9,0,0
2002,8,16,5,1339.0,1335,2229.0,2217,AA,232,N306AA,350.0,342,319.0,12.0,4.0,SJC,JFK,2569,11,20,0,0
2002,4,12,5,1429.0,1420,1605.0,1600,US,289,N738UW,156.0,160,133.0,5.0,9.0,DCA,MSY,969,4,19,0,0
2002,8,15,4,907.0,830,1015.0,952,AA,573,N627AA,128.0,142,105.0,23.0,37.0,ATL,DFW,732,7,16,0,0
2002,8,25,7,844.0,846,1022.0,1038,NW,388,N554NW,98.0,112,77.0,-16.0,-2.0,DTW,BOS,632,6,15,0,0
2002,11,24,7,1642.0,1644,1918.0,1903,AA,729,N323AA,276.0,259,230.0,15.0,-2.0,ORD,LAX,1745,7,39,0,0
2002,8,8,4,1728.0,1730,1833.0,1848,DL,1842,N3734B,65.0,78,35.0,-15.0,-2.0,LGA,BOS,185,17,13,0,0
2002,11,2,6,658.0,705,936.0,1004,UA,1268,N441UA,98.0,119,79.0,-28.0,-7.0,ORD,ATL,606,5,14,0,0
2002,10,21,1,1630.0,1540,1836.0,1648,CO,794,N35204,126.0,68,47.0,108.0,50.0,IAH,MSY,305,3,76,0,0
2002,10,4,5,1257.0,1255,1453.0,1501,UA,1411,N441UA,116.0,126,98.0,-8.0,2.0,IAD,MCO,758,4,14,0,0
2002,10,3,4,1511.0,1425,2201.0,2129,US,608,N625AU,230.0,244,207.0,32.0,46.0,LAS,PIT,1910,7,16,0,0
2002,6,16,7,2052.0,2055,2252.0,2300,HP,738,N819AW,120.0,125,110.0,-8.0,-3.0,CMH,MCO,802,2,8,0,0
2002,9,17,2,2025.0,2025,2201.0,2212,DL,1079,N840MH,96.0,107,79.0,-11.0,0.0,ATL,FLL,581,4,13,0,0
2002,6,28,5,2116.0,2055,2209.0,2207,MQ,3627,N653MQ,53.0,72,41.0,2.0,21.0,DFW,HOU,247,6,6,0,0
2002,4,1,1,1027.0,935,1136.0,1053,US,869,N738UW,69.0,78,52.0,43.0,52.0,CLT,CMH,346,4,13,0,0
2002,9,8,7,757.0,800,1013.0,1043,HP,143,N657AW,316.0,343,294.0,-30.0,-3.0,BOS,LAS,2381,6,16,0,0
2002,6,6,4,947.0,855,1046.0,959,UA,759,N372UA,59.0,64,48.0,47.0,52.0,SFO,BUR,326,1,10,0,0
2002,6,3,1,1253.0,1255,1354.0,1352,DL,1723,N656DL,241.0,237,221.0,2.0,-2.0,CVG,LAS,1678,7,13,0,0
2002,8,22,4,635.0,636,837.0,820,NW,852,N529US,122.0,104,73.0,17.0,-1.0,DTW,LGA,501,5,44,0,0
2002,6,20,4,2025.0,2010,2230.0,2205,DL,2192,N283WA,125.0,115,100.0,25.0,15.0,ATL,BUF,712,5,20,0,0
2002,10,22,2,627.0,630,737.0,736,CO,840,N11656,70.0,66,42.0,1.0,-3.0,EWR,BOS,200,6,22,0,0
2002,10,13,7,1300.0,1304,1657.0,1654,NW,356,N501US,177.0,170,156.0,3.0,-4.0,MSP,BOS,1124,8,13,0,0
2002,4,26,5,1950.0,1924,2147.0,2127,AS,567,N756AS,117.0,123,96.0,20.0,26.0,SFO,SEA,679,7,14,0,0
2002,7,22,1,1136.0,1140,1300.0,1314,AA,845,N542AA,144.0,154,123.0,-14.0,-4.0,TPA,DFW,929,12,9,0,0
2002,3,26,2,1644.0,1600,2343.0,2308,UA,66,N552UA,299.0,308,291.0,35.0,44.0,KOA,LAX,2504,3,5,0,0
2002,2,1,5,1548.0,1555,2013.0,2032,CO,582,N23721,205.0,217,181.0,-19.0,-7.0,IAH,BOS,1597,7,17,0,0
2002,4,4,4,910.0,915,1224.0,1230,UA,718,N544UA,134.0,135,111.0,-6.0,-5.0,LAX,DEN,862,7,16,0,0
2002,12,14,6,2226.0,2225,2230.0,2238,DL,2019,N984DL,64.0,73,45.0,-8.0,1.0,ATL,MOB,302,8,11,0,0
2002,12,8,7,1549.0,1549,1703.0,1712,MQ,3751,N828MQ,74.0,83,56.0,-9.0,0.0,DFW,MAF,309,3,15,0,0
2002,8,14,3,1328.0,1325,1609.0,1620,UA,982,N507UA,101.0,115,79.0,-11.0,3.0,ORD,IAD,589,6,16,0,0
2002,3,24,7,1158.0,1200,1454.0,1508,AA,374,N561AA,116.0,128,90.0,-14.0,-2.0,ORD,LGA,733,3,23,0,0
2002,9,1,7,1920.0,1920,2110.0,2140,WN,2784,N404,170.0,200,161.0,-30.0,0.0,BWI,HOU,1246,3,6,0,0
2002,12,28,6,644.0,640,821.0,819,NW,526,N516US,97.0,99,72.0,2.0,4.0,DTW,LGA,501,9,16,0,0
2002,3,22,5,1754.0,1745,1910.0,1846,MQ,3692,N619MQ,76.0,61,39.0,24.0,9.0,SHV,DFW,190,27,10,0,0
2002,1,27,7,11.0,15,517.0,530,AA,1048,N505A1,186.0,195,168.0,-13.0,-4.0,SFO,DFW,1464,3,15,0,0
2002,2,8,5,1920.0,1914,2024.0,2009,AA,1175,N486A1,124.0,115,87.0,15.0,6.0,DFW,ABQ,569,5,32,0,0
2002,6,21,5,1550.0,1550,2201.0,2132,UA,432,N424UA,251.0,222,231.0,29.0,0.0,DEN,LGA,1619,4,16,0,0
2002,8,31,6,1015.0,1015,1018.0,1020,WN,1096,N348,63.0,65,50.0,-2.0,0.0,CMH,MDW,284,3,10,0,0
2002,4,25,4,1107.0,1040,1233.0,1155,MQ,4612,N716MQ,86.0,75,71.0,38.0,27.0,RDU,PHL,336,6,9,0,0
2002,11,4,1,1646.0,1650,1915.0,1911,HP,68,N814AW,149.0,141,128.0,4.0,-4.0,LAS,SEA,866,5,16,0,0
2002,3,29,5,1230.0,1220,1350.0,1345,WN,822,N369,80.0,85,71.0,5.0,10.0,SAN,SMF,480,3,6,0,0
2002,6,29,6,1114.0,1115,1310.0,1313,UA,774,N394UA,116.0,118,89.0,-3.0,-1.0,SFO,SEA,679,6,21,0,0
2002,8,17,6,553.0,600,633.0,640,MQ,3238,N261MQ,40.0,40,29.0,-7.0,-7.0,SBA,LAX,89,6,5,0,0
2002,11,7,4,1424.0,1415,1719.0,1715,UA,11,N620UA,355.0,360,333.0,4.0,9.0,JFK,LAX,2475,5,17,0,0
2002,8,16,5,1240.0,1235,1513.0,1511,DL,1033,N950DL,93.0,96,67.0,2.0,5.0,IND,ATL,432,7,19,0,0
2002,8,30,5,713.0,710,811.0,812,US,1903,N419US,58.0,62,37.0,-1.0,3.0,BWI,PIT,210,6,15,0,0
2002,1,14,1,1752.0,1755,2022.0,2012,US,781,N777Aä,150.0,137,133.0,10.0,-3.0,PIT,MCO,834,4,13,0,0
2002,4,9,2,1523.0,1525,1657.0,1700,NW,1176,N8960E,94.0,95,73.0,-3.0,-2.0,MSP,IND,503,6,15,0,0
2002,7,6,6,950.0,1000,1101.0,1115,MQ,4539,N715MQ,71.0,75,49.0,-14.0,-10.0,PHL,BOS,280,8,14,0,0
2002,4,26,5,2038.0,1910,2210.0,2041,DL,1214,N8890Z,92.0,91,75.0,89.0,88.0,CVG,SYR,527,7,10,0,0
2002,1,2,3,1343.0,1335,1734.0,1727,CO,326,N30401,171.0,172,136.0,7.0,8.0,IAH,BWI,1235,6,29,0,0
2002,4,11,4,913.0,914,1121.0,1114,NW,935,N145US,248.0,240,214.0,7.0,-1.0,MSP,LAX,1536,7,27,0,0
2002,4,5,5,1433.0,1436,1758.0,1755,CO,1748,N29124,145.0,139,120.0,3.0,-3.0,DEN,IAH,861,14,11,0,0
2002,1,15,2,554.0,602,634.0,650,MQ,4258,-N643M,40.0,48,28.0,-16.0,-8.0,DBQ,ORD,147,4,8,0,0
2002,8,10,6,835.0,845,951.0,1009,UA,1452,N341UA,76.0,84,57.0,-18.0,-10.0,OMA,ORD,416,3,16,0,0
2002,11,21,4,1310.0,1310,1422.0,1420,WN,1200,N600,72.0,70,62.0,2.0,0.0,SMF,ONT,389,3,7,0,0
2002,10,18,5,1826.0,1830,1931.0,1946,DL,1845,N397DA,65.0,76,38.0,-15.0,-4.0,BOS,LGA,185,3,24,0,0
2002,7,16,2,1105.0,1108,1305.0,1339,AA,781,N3CUAA,240.0,271,219.0,-34.0,-3.0,ORD,SFO,1846,4,17,0,0
2002,2,28,4,1915.0,1910,2030.0,2035,WN,1539,N320@@,75.0,85,64.0,-5.0,5.0,RNO,LAX,390,6,5,0,0
2002,3,21,4,2048.0,2020,2248.0,2235,AA,1374,N639AA,180.0,195,161.0,13.0,28.0,MIA,ORD,1197,6,13,0,0
2002,11,3,7,1408.0,1354,1721.0,1718,AA,810,N3BHAA,133.0,144,107.0,3.0,14.0,ORD,BOS,867,9,17,0,0
2002,6,12,3,1007.0,1005,1122.0,1117,UA,1755,N429UA,75.0,72,49.0,5.0,2.0,ORD,DSM,299,5,21,0,0
2002,1,3,4,2214.0,2215,50.0,108,AA,1478,N056A1,216.0,233,196.0,-18.0,-1.0,SJU,JFK,1597,10,10,0,0
2002,7,28,7,1716.0,1630,2011.0,1852,UA,1433,N323UA,175.0,142,161.0,79.0,46.0,MSY,ORD,837,4,10,0,0
2002,5,23,4,1843.0,1845,1906.0,1912,NW,1287,N8945E,83.0,87,66.0,-6.0,-2.0,GRR,MSP,408,6,11,0,0
2002,8,2,5,542.0,550,831.0,834,AA,1378,N406AA,109.0,104,79.0,-3.0,-8.0,ELP,DFW,551,15,15,0,0
2002,9,19,4,1851.0,1850,1959.0,2008,US,1169,N439US,68.0,78,42.0,-9.0,1.0,PHL,PIT,267,7,19,0,0
2002,2,24,7,1451.0,1450,1655.0,1655,DL,1895,N308æ1,184.0,185,167.0,0.0,1.0,IAH,SLC,1195,9,8,0,0
2002,5,2,4,1145.0,1145,1247.0,1250,WN,18,N721,62.0,65,54.0,-3.0,0.0,DAL,MAF,319,3,5,0,0
2002,8,4,7,857.0,723,1227.0,1048,NW,620,N750NW,150.0,145,117.0,99.0,94.0,MSP,IAD,908,10,23,0,0
2002,10,28,1,1017.0,1020,1226.0,1226,UA,1855,N538UA,249.0,246,232.0,0.0,-3.0,ORD,SAN,1723,2,15,0,0
2002,6,1,6,1136.0,1135,1311.0,1315,AS,543,N713AS,155.0,160,135.0,-4.0,1.0,DEN,SEA,1024,8,12,0,0
2002,5,1,3,1626.0,1630,1714.0,1719,AA,1454,N296AA,48.0,49,28.0,-5.0,-4.0,AUS,HOU,148,8,12,0,0
2002,6,8,6,1346.0,1345,1457.0,1507,UA,118,N926UA,71.0,82,58.0,-10.0,1.0,SFO,LAX,337,2,11,0,0
2002,7,28,7,1034.0,1030,1158.0,1155,HP,472,N655AW,84.0,85,63.0,3.0,4.0,PHX,BUR,369,2,19,0,0
2002,10,30,3,705.0,710,754.0,810,AA,404,N079AA,49.0,60,33.0,-16.0,-5.0,MIA,MCO,193,4,12,0,0
2002,1,13,7,559.0,605,737.0,739,NW,1563,N762Næ,98.0,94,79.0,-2.0,-6.0,OMA,MEM,538,6,13,0,0
2002,3,14,4,1708.0,1705,1846.0,1843,DL,1668,N639DL,98.0,98,72.0,3.0,3.0,ATL,IAD,533,8,18,0,0
2002,10,13,7,1458.0,1420,1509.0,1434,MQ,4282,N616MQ,71.0,74,53.0,35.0,38.0,CVG,ORD,264,5,13,0,0
2002,8,29,4,1853.0,1855,2048.0,2108,CO,1867,N14664,175.0,193,147.0,-20.0,-2.0,EWR,MCI,1092,5,23,0,0
2002,5,9,4,2119.0,2100,7.0,2341,NW,892,N302US,168.0,161,145.0,26.0,19.0,DTW,PBI,1087,5,18,0,0
2002,7,16,2,810.0,810,935.0,935,WN,720,N501,85.0,85,65.0,0.0,0.0,LAS,OAK,407,5,15,0,0
2002,1,18,5,855.0,858,1108.0,1108,AS,695,N975Aâ,133.0,130,120.0,0.0,-3.0,SJC,SEA,697,3,10,0,0
2002,10,4,5,1052.0,1055,1329.0,1318,AA,2377,N2BKAA,157.0,143,124.0,11.0,-3.0,MDW,DFW,797,17,16,0,0
2002,9,2,1,1521.0,1520,1800.0,1809,DL,1273,N104DA,159.0,169,129.0,-9.0,1.0,BOS,ATL,946,14,16,0,0
2002,8,28,3,1158.0,1200,1310.0,1324,UA,649,N957UA,132.0,144,112.0,-14.0,-2.0,EWR,ORD,719,9,11,0,0
2002,7,24,3,842.0,820,1002.0,954,UA,1291,N834UA,200.0,214,186.0,8.0,22.0,DFW,SFO,1464,7,7,0,0
2002,11,22,5,940.0,945,1737.0,1732,CO,769,N34131,297.0,287,276.0,5.0,-5.0,LAS,EWR,2227,11,10,0,0
2002,11,12,2,1700.0,1655,1911.0,1904,HP,188,N633AW,251.0,249,224.0,7.0,5.0,CMH,PHX,1671,11,16,0,0
2002,3,22,5,1642.0,1635,1804.0,1810,DL,353,N974DL,82.0,95,59.0,-6.0,7.0,CVG,ATL,373,8,15,0,0
2002,10,9,3,2356.0,2358,731.0,744,HP,219,N604AW,275.0,286,247.0,-13.0,-2.0,LAS,EWR,2227,11,17,0,0
2002,6,8,6,1946.0,1950,2109.0,2117,UA,1243,N437UA,83.0,87,68.0,-8.0,-4.0,LAS,SFO,414,3,12,0,0
2002,8,1,4,1018.0,1020,1153.0,1147,AA,1581,N499AA,95.0,87,62.0,6.0,-2.0,SJC,SNA,342,14,19,0,0
2002,7,29,1,1858.0,1848,2218.0,2211,NW,102,N318US,140.0,143,119.0,7.0,10.0,MSP,DCA,931,5,16,0,0
2002,9,7,6,2103.0,2116,2144.0,2205,NW,393,N762NW,41.0,49,23.0,-21.0,-13.0,DTW,MBS,98,6,12,0,0
2002,8,2,5,855.0,905,1002.0,1001,MQ,3764,N297MQ,67.0,56,40.0,1.0,-10.0,ACT,DFW,89,21,6,0,0
2002,7,21,7,2232.0,2235,2321.0,2330,US,1160,N339US,49.0,55,29.0,-9.0,-3.0,PIT,MDT,185,5,15,0,0
2002,6,18,2,2155.0,2200,2314.0,2315,DL,1452,N952WP,79.0,75,55.0,-1.0,-5.0,SLC,HLN,402,3,21,0,0
2002,7,5,5,629.0,620,749.0,739,UA,724,N401UA,80.0,79,62.0,10.0,9.0,SFO,LAS,414,5,13,0,0
2002,11,29,5,705.0,705,805.0,805,WN,2036,N769,120.0,120,91.0,0.0,0.0,SLC,LAX,590,9,20,0,0
2002,4,10,3,1345.0,1339,1656.0,1645,AA,1722,N3AHAA,131.0,126,95.0,11.0,6.0,ORD,BDL,783,7,29,0,0
2002,6,1,6,1532.0,1535,1651.0,1656,US,2023,N736UW,79.0,81,59.0,-5.0,-3.0,ROC,PHL,257,4,16,0,0
2002,1,13,7,1820.0,1800,1935.0,1920,WN,1728,N699@@,75.0,80,64.0,15.0,20.0,SMF,SAN,480,4,7,0,0
2002,1,19,6,840.0,845,1119.0,1129,UA,1921,N914ä1,99.0,104,79.0,-10.0,-5.0,LAS,DEN,629,6,14,0,0
2002,1,20,7,746.0,756,1025.0,1029,HP,531,N823Aæ,279.0,273,258.0,-4.0,-10.0,CLE,PHX,1737,9,12,0,0
2002,7,18,4,2014.0,1900,2150.0,2025,WN,1367,N664,96.0,85,60.0,85.0,74.0,MDW,MCI,405,6,30,0,0
2002,12,3,2,1139.0,1125,1421.0,1410,DL,488,N615DL,162.0,165,139.0,11.0,14.0,MIA,CVG,948,4,19,0,0
2002,10,18,5,806.0,810,918.0,919,UA,447,N380UA,72.0,69,47.0,-1.0,-4.0,DEN,ABQ,349,5,20,0,0
2002,5,14,2,1021.0,1030,1116.0,1112,US,497,N524AU,55.0,42,26.0,4.0,-9.0,GSO,CLT,83,16,13,0,0
2002,8,13,2,1109.0,1115,1624.0,1644,CO,305,N33264,195.0,209,166.0,-20.0,-6.0,LAX,IAH,1379,7,22,0,0
2002,11,26,2,1807.0,1725,1849.0,1820,NW,967,N763NW,42.0,55,32.0,29.0,42.0,MEM,BNA,200,4,6,0,0
2002,5,21,2,1710.0,1705,2102.0,2055,WN,1775,N402,172.0,170,149.0,7.0,5.0,SLC,STL,1156,2,21,0,0
2002,11,21,4,2104.0,2050,2131.0,2109,DL,1087,N3769L,87.0,79,60.0,22.0,14.0,CVG,BHM,396,4,23,0,0
2002,2,15,5,1857.0,1840,2136.0,2130,UA,1082,N802ä1,99.0,110,82.0,6.0,17.0,DEN,DFW,641,5,12,0,0
2002,8,8,4,2004.0,2000,2119.0,2117,US,269,N350US,75.0,77,59.0,2.0,4.0,CLT,BWI,361,5,11,0,0
2002,9,18,3,640.0,640,748.0,753,UA,90,N848UA,68.0,73,52.0,-5.0,0.0,MFR,SFO,329,5,11,0,0
2002,12,20,5,1749.0,1745,2120.0,2124,AA,943,N7BDAA,151.0,159,125.0,-4.0,4.0,DFW,MIA,1121,11,15,0,0
2002,3,26,2,2120.0,2100,2200.0,2150,WN,2132,N369,40.0,50,30.0,10.0,20.0,JAX,TPA,180,5,5,0,0
2002,8,1,4,1535.0,1534,1706.0,1705,US,729,N123UW,91.0,91,68.0,1.0,1.0,MHT,PHL,290,5,18,0,0
2002,7,28,7,2049.0,2050,2215.0,2215,US,479,N515AU,86.0,85,61.0,0.0,-1.0,CLT,SDF,336,6,19,0,0
2002,1,11,5,1600.0,1600,1834.0,1835,WN,2216,N105@@,94.0,95,87.0,-1.0,0.0,ABQ,DAL,580,2,5,0,0
2002,5,22,3,1901.0,1900,2109.0,2143,US,101,N113UW,308.0,343,279.0,-34.0,1.0,CLT,SEA,2279,3,26,0,0
2002,8,7,3,1739.0,1740,1908.0,1900,DL,1160,N383DN,89.0,80,55.0,8.0,-1.0,RDU,ATL,356,11,23,0,0
2002,4,13,6,1813.0,1820,1900.0,1901,MQ,3309,N349MQ,47.0,41,28.0,-1.0,-7.0,LAX,SBA,89,3,16,0,0
2002,5,14,2,759.0,805,1024.0,1031,US,808,N109UW,145.0,146,108.0,-7.0,-6.0,MCO,PHL,861,25,12,0,0
2002,1,6,7,930.0,937,1047.0,1023,MQ,3689,-N235M,77.0,46,25.0,24.0,-7.0,DFW,TYR,103,3,49,0,0
2002,1,6,7,1146.0,1139,1323.0,1345,NW,349,N361Næ,157.0,186,140.0,-22.0,7.0,LGA,MSP,1020,5,12,0,0
2002,12,30,1,621.0,615,815.0,810,NW,561,N348NB,174.0,175,153.0,5.0,6.0,PHL,MSP,980,6,15,0,0
2002,5,21,2,1710.0,1710,1800.0,1805,WN,284,N80,50.0,55,40.0,-5.0,0.0,IAH,DAL,217,2,8,0,0
2002,12,1,7,2112.0,2115,2159.0,2207,UA,1711,N366UA,107.0,112,91.0,-8.0,-3.0,DEN,LAS,629,5,11,0,0
2002,3,29,5,751.0,755,1042.0,1057,CO,1220,N36272,111.0,122,81.0,-15.0,-4.0,IAH,ATL,689,6,24,0,0
2002,1,26,6,741.0,745,839.0,846,US,2056,N506Aä,58.0,61,45.0,-7.0,-4.0,IAD,PHL,134,4,9,0,0
2002,6,26,3,1900.0,1855,1935.0,1944,DL,996,N173DZ,95.0,109,78.0,-9.0,5.0,SLC,PDX,630,4,13,0,0
2002,8,11,7,1138.0,1130,1631.0,1636,AA,1878,N5DCAA,173.0,186,153.0,-5.0,8.0,SNA,DFW,1205,11,9,0,0
2002,4,16,2,620.0,620,747.0,745,WN,1370,N93,87.0,85,75.0,2.0,0.0,TUL,HOU,453,5,7,0,0
2002,5,28,2,1943.0,1935,2000.0,1958,UA,1471,N485UA,77.0,83,57.0,2.0,8.0,CLE,ORD,316,11,9,0,0
2002,1,11,5,544.0,550,800.0,810,NW,799,N309N2,196.0,200,178.0,-10.0,-6.0,BOS,MEM,1139,8,10,0,0
2002,7,16,2,1020.0,1020,1155.0,1205,WN,1619,N672,95.0,105,85.0,-10.0,0.0,SEA,SMF,605,5,5,0,0
2002,5,27,1,2115.0,2015,2236.0,2136,AA,1520,N402AA,81.0,81,62.0,60.0,60.0,SJC,LAS,386,6,13,0,0
2002,2,21,4,931.0,935,1220.0,1230,CO,1922,N14383,229.0,235,203.0,-10.0,-4.0,EWR,IAH,1400,5,21,0,0
2002,7,26,5,1608.0,1600,1844.0,1828,AS,352,N793AS,156.0,148,123.0,16.0,8.0,PDX,SNA,859,20,13,0,0
2002,8,9,5,1013.0,1016,1138.0,1146,MQ,3468,N809MQ,85.0,90,64.0,-8.0,-3.0,JAN,DFW,408,11,10,0,0
2002,10,16,3,1113.0,1115,1320.0,1319,AA,1729,N395AA,247.0,244,213.0,1.0,-2.0,DFW,PDX,1616,5,29,0,0
2002,10,1,2,2128.0,2130,2327.0,2344,DL,356,N933DL,119.0,134,102.0,-17.0,-2.0,ATL,LGA,761,7,10,0,0
2002,12,29,7,1943.0,1940,644.0,700,CO,2,N78008,421.0,440,398.0,-16.0,3.0,HNL,IAH,3904,6,17,0,0
2002,4,22,1,1609.0,1615,1818.0,1831,UA,1242,N914UA,129.0,136,116.0,-13.0,-6.0,PDX,LAX,834,5,8,0,0
2002,5,22,3,2011.0,2015,2248.0,2309,CO,1611,N17317,217.0,234,174.0,-21.0,-4.0,EWR,IAH,1400,4,39,0,0
2002,9,8,7,1538.0,1545,1643.0,1649,UA,1479,N928UA,65.0,64,49.0,-6.0,-7.0,SFO,BUR,326,3,13,0,0
2002,3,19,2,1930.0,1930,2027.0,2035,WN,446,N611,57.0,65,45.0,-8.0,0.0,PHX,ELP,347,7,5,0,0
2002,2,14,4,920.0,920,1126.0,1139,AA,369,N492A1,186.0,199,161.0,-13.0,0.0,FLL,DFW,1119,9,16,0,0
